pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref
8.41977, 0.304979, 2.96583e-05, 0.0417001, 6.94877e-310, 2.6598, 0.796016, 0.97156, 5.75997, -0.491037, -0.97153
8.42129, 0.304979, 2.97932e-05, 0.0416958, 6.94877e-310, 2.66132, 0.796016, 0.97156, 5.75997, -0.491037, -0.97153
8.42363, 0.304979, 2.99995e-05, 0.0416891, 6.94877e-310, 2.66366, 0.796016, 0.97156, 5.75997, -0.491037, -0.97153
8.42675, 0.304979, 3.0963e-05, 0.0416803, 6.94877e-310, 2.66678, 0.796016, 0.971561, 5.75997, -0.491037, -0.97153
8.42831, 0.304979, 3.04105e-05, 0.0416759, 6.94877e-310, 2.66834, 0.796016, 0.97156, 5.75997, -0.491037, -0.97153
8.42987, 0.304981, 2.86415e-05, 0.0416715, 6.94877e-310, 2.6699, 0.796018, 0.971559, 5.75997, -0.491037, -0.97153
8.43142, 0.304979, 3.1369e-05, 0.041667, 6.94877e-310, 2.67145, 0.796016, 0.971561, 5.75997, -0.491037, -0.97153
8.43298, 0.304979, 3.08136e-05, 0.0416626, 6.94877e-310, 2.67301, 0.796016, 0.971561, 5.75997, -0.491037, -0.97153
8.43536, 0.304981, 2.91151e-05, 0.0416559, 6.94877e-310, 2.67539, 0.796018, 0.971559, 5.75997, -0.491037, -0.97153
8.43847, 0.30498, 3.12833e-05, 0.0416471, 6.94877e-310, 2.6785, 0.796017, 0.971561, 5.75997, -0.491037, -0.97153
8.43995, 0.304979, 3.21e-05, 0.0416429, 6.94877e-310, 2.67998, 0.796016, 0.971562, 5.75997, -0.491037, -0.97153
8.44159, 0.304979, 3.22369e-05, 0.0416383, 6.94877e-310, 2.68162, 0.796016, 0.971562, 5.75997, -0.491037, -0.97153
8.44311, 0.304979, 3.23645e-05, 0.041634, 6.94877e-310, 2.68314, 0.796016, 0.971562, 5.75997, -0.491037, -0.97153
8.44466, 0.30498, 3.1805e-05, 0.0416296, 6.94877e-310, 2.68469, 0.796017, 0.971562, 5.75997, -0.491037, -0.97153
8.44622, 0.304982, 3.00327e-05, 0.0416252, 6.94877e-310, 2.68625, 0.796019, 0.97156, 5.75997, -0.491037, -0.97153
8.44855, 0.304982, 3.02267e-05, 0.0416186, 6.94877e-310, 2.68858, 0.796019, 0.97156, 5.75997, -0.491037, -0.97153
8.45167, 0.30498, 3.23873e-05, 0.0416098, 6.94877e-310, 2.6917, 0.796017, 0.971562, 5.75997, -0.491037, -0.97153
8.45322, 0.304982, 3.06115e-05, 0.0416055, 6.94877e-310, 2.69325, 0.796019, 0.971561, 5.75997, -0.491037, -0.97153
8.45478, 0.30498, 3.33317e-05, 0.0416011, 6.94877e-310, 2.69481, 0.796017, 0.971563, 5.75997, -0.491037, -0.97153
8.45633, 0.30498, 3.27682e-05, 0.0415967, 6.94877e-310, 2.69636, 0.796017, 0.971563, 5.75997, -0.491037, -0.97153
8.45867, 0.30498, 3.29575e-05, 0.0415901, 6.94877e-310, 2.69869, 0.796017, 0.971563, 5.75997, -0.491037, -0.97153
8.46181, 0.30498, 3.32117e-05, 0.0415813, 6.94877e-310, 2.70184, 0.796017, 0.971563, 5.75997, -0.491037, -0.97153
8.46337, 0.304982, 3.14356e-05, 0.0415769, 6.94877e-310, 2.7034, 0.796019, 0.971561, 5.75997, -0.491037, -0.97153
8.46488, 0.304982, 3.15548e-05, 0.0415726, 6.94877e-310, 2.70491, 0.796019, 0.971562, 5.75997, -0.491037, -0.97153
8.46644, 0.30498, 3.42716e-05, 0.0415682, 6.94877e-310, 2.70647, 0.796017, 0.971564, 5.75997, -0.491037, -0.97153
8.46877, 0.30498, 3.44563e-05, 0.0415617, 6.94877e-310, 2.7088, 0.796017, 0.971564, 5.75997, -0.491037, -0.97153
8.4711, 0.30498, 3.46413e-05, 0.0415551, 6.94877e-310, 2.71113, 0.796017, 0.971565, 5.75997, -0.491037, -0.97153
8.47188, 0.304983, 3.2108e-05, 0.041553, 6.94877e-310, 2.71191, 0.79602, 0.971562, 5.75997, -0.491037, -0.97153
8.47498, 0.304981, 3.42533e-05, 0.0415442, 6.94877e-310, 2.71501, 0.796018, 0.971564, 5.75997, -0.491037, -0.97153
8.47654, 0.304983, 3.24694e-05, 0.0415399, 6.94877e-310, 2.71657, 0.79602, 0.971562, 5.75997, -0.491037, -0.97153
8.47813, 0.304981, 3.44956e-05, 0.0415354, 6.94877e-310, 2.71816, 0.796018, 0.971565, 5.75997, -0.491037, -0.97153
8.48042, 0.304981, 3.53623e-05, 0.041529, 6.94877e-310, 2.72045, 0.796018, 0.971565, 5.75997, -0.491037, -0.97153
8.48275, 0.304981, 3.55415e-05, 0.0415225, 6.94877e-310, 2.72278, 0.796018, 0.971566, 5.75997, -0.491037, -0.97153
8.48352, 0.304983, 3.30054e-05, 0.0415203, 6.94877e-310, 2.72355, 0.79602, 0.971563, 5.75997, -0.491037, -0.97153
8.48508, 0.304981, 3.57165e-05, 0.041516, 6.94877e-310, 2.72511, 0.796018, 0.971566, 5.75997, -0.491037, -0.97153
8.48896, 0.304981, 3.53171e-05, 0.0415051, 6.94877e-310, 2.72899, 0.796018, 0.971565, 5.75997, -0.491037, -0.97153
8.49051, 0.304983, 3.35332e-05, 0.0415008, 6.94877e-310, 2.73054, 0.79602, 0.971564, 5.75997, -0.491037, -0.97153
8.4921, 0.304982, 3.5551e-05, 0.0414963, 6.94877e-310, 2.73213, 0.796019, 0.971566, 5.75997, -0.491037, -0.97153
8.49361, 0.304982, 3.56632e-05, 0.0414921, 6.94877e-310, 2.73364, 0.796019, 0.971566, 5.75997, -0.491037, -0.97153
8.49516, 0.304983, 3.38756e-05, 0.0414878, 6.94877e-310, 2.73519, 0.796021, 0.971564, 5.75997, -0.491037, -0.97153
8.49671, 0.304981, 3.65834e-05, 0.0414834, 6.94877e-310, 2.73674, 0.796018, 0.971567, 5.75997, -0.491037, -0.97153
8.50059, 0.304982, 3.61752e-05, 0.0414726, 6.94877e-310, 2.74062, 0.796019, 0.971566, 5.75997, -0.491037, -0.97153
8.5021, 0.304982, 3.62874e-05, 0.0414684, 6.94877e-310, 2.74213, 0.796019, 0.971566, 5.75997, -0.491037, -0.97153
8.50369, 0.304982, 3.70913e-05, 0.041464, 6.94877e-310, 2.74372, 0.796019, 0.971567, 5.75997, -0.491037, -0.97153
8.5052, 0.304982, 3.72002e-05, 0.0414597, 6.94877e-310, 2.74523, 0.796019, 0.971567, 5.75997, -0.491037, -0.97153
8.50679, 0.304984, 3.47204e-05, 0.0414553, 6.94877e-310, 2.74682, 0.796021, 0.971565, 5.75997, -0.491037, -0.97153
8.50834, 0.304982, 3.74252e-05, 0.041451, 6.94877e-310, 2.74837, 0.796019, 0.971567, 5.75997, -0.491037, -0.97153
8.51062, 0.304984, 3.49938e-05, 0.0414446, 6.94877e-310, 2.75065, 0.796021, 0.971565, 5.75997, -0.491037, -0.97153
8.51376, 0.304984, 3.5217e-05, 0.0414359, 6.94877e-310, 2.75379, 0.796021, 0.971565, 5.75997, -0.491037, -0.97153
8.51531, 0.304982, 3.79188e-05, 0.0414316, 6.94877e-310, 2.75534, 0.796019, 0.971568, 5.75997, -0.491037, -0.97153
8.51686, 0.304983, 3.73347e-05, 0.0414273, 6.94877e-310, 2.75689, 0.79602, 0.971567, 5.75997, -0.491037, -0.97153
8.51841, 0.304984, 3.55407e-05, 0.041423, 6.94877e-310, 2.75844, 0.796021, 0.971566, 5.75997, -0.491037, -0.97153
8.52073, 0.304985, 3.57018e-05, 0.0414165, 6.94877e-310, 2.76076, 0.796022, 0.971566, 5.75997, -0.491037, -0.97153
8.52382, 0.304983, 3.78174e-05, 0.0414079, 6.94877e-310, 2.76385, 0.79602, 0.971568, 5.75997, -0.491037, -0.97153
8.52537, 0.304985, 3.60235e-05, 0.0414036, 6.94877e-310, 2.7654, 0.796022, 0.971566, 5.75997, -0.491037, -0.97153
8.52692, 0.304983, 3.87213e-05, 0.0413993, 6.94877e-310, 2.76695, 0.79602, 0.971569, 5.75997, -0.491037, -0.97153
8.52847, 0.304983, 3.81342e-05, 0.0413951, 6.94877e-310, 2.7685, 0.79602, 0.971568, 5.75997, -0.491037, -0.97153
8.53005, 0.304983, 3.89342e-05, 0.0413907, 6.94877e-310, 2.77008, 0.79602, 0.971569, 5.75997, -0.491037, -0.97153
8.53234, 0.304985, 3.64937e-05, 0.0413843, 6.94877e-310, 2.77236, 0.796022, 0.971567, 5.75997, -0.491037, -0.97153
8.53543, 0.304983, 3.86032e-05, 0.0413758, 6.94877e-310, 2.77546, 0.79602, 0.971569, 5.75997, -0.491037, -0.97153
8.53697, 0.304985, 3.68061e-05, 0.0413715, 6.94877e-310, 2.777, 0.796022, 0.971567, 5.75997, -0.491037, -0.97153
8.53852, 0.304983, 3.95014e-05, 0.0413672, 6.94877e-310, 2.77855, 0.79602, 0.97157, 5.75997, -0.491037, -0.97153
8.54003, 0.304983, 3.96008e-05, 0.041363, 6.94877e-310, 2.78006, 0.79602, 0.97157, 5.75997, -0.491037, -0.97153
8.54239, 0.304984, 3.90631e-05, 0.0413565, 6.94877e-310, 2.78242, 0.796021, 0.971569, 5.75997, -0.491037, -0.97153
8.5447, 0.304984, 3.92164e-05, 0.0413501, 6.94877e-310, 2.78473, 0.796021, 0.971569, 5.75997, -0.491037, -0.97153
8.54552, 0.304984, 3.92679e-05, 0.0413479, 6.94877e-310, 2.78554, 0.796021, 0.971569, 5.75997, -0.491037, -0.97153
8.54861, 0.304984, 4.01616e-05, 0.0413393, 6.94877e-310, 2.78864, 0.796021, 0.97157, 5.75997, -0.491037, -0.97153
8.55011, 0.304984, 4.02583e-05, 0.0413352, 6.94877e-310, 2.79014, 0.796021, 0.97157, 5.75997, -0.491037, -0.97153
8.55166, 0.304984, 3.96647e-05, 0.0413309, 6.94877e-310, 2.79169, 0.796021, 0.97157, 5.75997, -0.491037, -0.97153
8.55401, 0.304986, 3.79134e-05, 0.0413244, 6.94877e-310, 2.79404, 0.796023, 0.971568, 5.75997, -0.491037, -0.97153
8.55625, 0.304984, 4.06524e-05, 0.0413182, 6.94877e-310, 2.79628, 0.796021, 0.971571, 5.75997, -0.491037, -0.97153
8.5571, 0.304984, 4.00116e-05, 0.0413159, 6.94877e-310, 2.79713, 0.796021, 0.97157, 5.75997, -0.491037, -0.97153
8.56015, 0.304986, 3.83029e-05, 0.0413075, 6.94877e-310, 2.80018, 0.796023, 0.971568, 5.75997, -0.491037, -0.97153
8.56169, 0.304984, 4.09944e-05, 0.0413032, 6.94877e-310, 2.80172, 0.796021, 0.971571, 5.75997, -0.491037, -0.97153
8.56324, 0.304985, 4.03971e-05, 0.041299, 6.94877e-310, 2.80327, 0.796022, 0.97157, 5.75997, -0.491037, -0.97153
8.56555, 0.304985, 4.05409e-05, 0.0412926, 6.94877e-310, 2.80558, 0.796022, 0.971571, 5.75997, -0.491037, -0.97153
8.56783, 0.304984, 4.13771e-05, 0.0412864, 6.94877e-310, 2.80786, 0.796021, 0.971571, 5.75997, -0.491037, -0.97153
8.56864, 0.304984, 4.14253e-05, 0.0412841, 6.94877e-310, 2.80867, 0.796022, 0.971571, 5.75997, -0.491037, -0.97153
8.57172, 0.304987, 3.90199e-05, 0.0412757, 6.94877e-310, 2.81175, 0.796024, 0.971569, 5.75997, -0.491037, -0.97153
8.57327, 0.304985, 4.17084e-05, 0.0412714, 6.94877e-310, 2.8133, 0.796022, 0.971572, 5.75997, -0.491037, -0.97153
8.57481, 0.304985, 4.11085e-05, 0.0412672, 6.94877e-310, 2.81484, 0.796022, 0.971571, 5.75997, -0.491037, -0.97153
8.57639, 0.304985, 4.18979e-05, 0.0412629, 6.94877e-310, 2.81642, 0.796022, 0.971572, 5.75997, -0.491037, -0.97153
8.5787, 0.304985, 4.20371e-05, 0.0412565, 6.94877e-310, 2.81873, 0.796022, 0.971572, 5.75997, -0.491037, -0.97153
8.58175, 0.304985, 4.15259e-05, 0.0412482, 6.94877e-310, 2.82178, 0.796022, 0.971572, 5.75997, -0.491037, -0.97153
8.58329, 0.304987, 3.9718e-05, 0.0412439, 6.94877e-310, 2.82332, 0.796024, 0.97157, 5.75997, -0.491037, -0.97153
8.58483, 0.304985, 4.24025e-05, 0.0412397, 6.94877e-310, 2.82486, 0.796022, 0.971572, 5.75997, -0.491037, -0.97153
8.58714, 0.304985, 4.25399e-05, 0.0412334, 6.94877e-310, 2.82717, 0.796022, 0.971573, 5.75997, -0.491037, -0.97153
8.58945, 0.304985, 4.26749e-05, 0.0412271, 6.94877e-310, 2.82948, 0.796022, 0.971573, 5.75997, -0.491037, -0.97153
8.59022, 0.304988, 4.01244e-05, 0.041225, 6.94877e-310, 2.83025, 0.796025, 0.97157, 5.75997, -0.491037, -0.97153
8.59176, 0.304986, 4.28097e-05, 0.0412208, 6.94877e-310, 2.83179, 0.796023, 0.971573, 5.75997, -0.491037, -0.97153
8.59334, 0.304988, 4.03059e-05, 0.0412164, 6.94877e-310, 2.83337, 0.796025, 0.97157, 5.75997, -0.491037, -0.97153
8.59634, 0.304988, 4.04792e-05, 0.0412082, 6.94877e-310, 2.83637, 0.796025, 0.97157, 5.75997, -0.491037, -0.97153
8.59869, 0.304986, 4.32118e-05, 0.0412018, 6.94877e-310, 2.83872, 0.796023, 0.971573, 5.75997, -0.491037, -0.97153
8.601, 0.304986, 4.33415e-05, 0.0411955, 6.94877e-310, 2.84103, 0.796023, 0.971573, 5.75997, -0.491037, -0.97153
8.60173, 0.304986, 4.26883e-05, 0.0411935, 6.94877e-310, 2.84176, 0.796023, 0.971573, 5.75997, -0.491037, -0.97153
8.60331, 0.304986, 4.34724e-05, 0.0411892, 6.94877e-310, 2.84334, 0.796023, 0.971573, 5.75997, -0.491037, -0.97153
8.60485, 0.304987, 4.28647e-05, 0.041185, 6.94877e-310, 2.84488, 0.796024, 0.971573, 5.75997, -0.491037, -0.97153
8.60639, 0.304988, 4.10512e-05, 0.0411808, 6.94877e-310, 2.84642, 0.796025, 0.971571, 5.75997, -0.491037, -0.97153
8.61019, 0.304989, 4.1264e-05, 0.0411704, 6.94877e-310, 2.85022, 0.796026, 0.971571, 5.75997, -0.491037, -0.97153
8.61177, 0.304987, 4.32513e-05, 0.0411662, 6.94877e-310, 2.8518, 0.796024, 0.971573, 5.75997, -0.491037, -0.97153
8.61331, 0.304989, 4.14357e-05, 0.041162, 6.94877e-310, 2.85334, 0.796026, 0.971571, 5.75997, -0.491037, -0.97153
8.61485, 0.304987, 4.41162e-05, 0.0411578, 6.94877e-310, 2.85488, 0.796024, 0.971574, 5.75997, -0.491037, -0.97153
8.61635, 0.304987, 4.41986e-05, 0.0411537, 6.94877e-310, 2.85638, 0.796024, 0.971574, 5.75997, -0.491037, -0.97153
8.61796, 0.304987, 4.42877e-05, 0.0411493, 6.94877e-310, 2.85799, 0.796024, 0.971574, 5.75997, -0.491037, -0.97153
8.62176, 0.304987, 4.44943e-05, 0.041139, 6.94877e-310, 2.86179, 0.796024, 0.971575, 5.75997, -0.491037, -0.97153
8.6233, 0.304987, 4.38812e-05, 0.0411348, 6.94877e-310, 2.86333, 0.796024, 0.971574, 5.75997, -0.491037, -0.97153
8.62488, 0.304987, 4.46606e-05, 0.0411305, 6.94877e-310, 2.86491, 0.796024, 0.971575, 5.75997, -0.491037, -0.97153
8.62638, 0.304987, 4.47404e-05, 0.0411265, 6.94877e-310, 2.86641, 0.796024, 0.971575, 5.75997, -0.491037, -0.97153
8.62791, 0.304988, 4.4127e-05, 0.0411223, 6.94877e-310, 2.86794, 0.796025, 0.971574, 5.75997, -0.491037, -0.97153
8.63022, 0.304988, 4.42484e-05, 0.041116, 6.94877e-310, 2.87025, 0.796025, 0.971574, 5.75997, -0.491037, -0.97153
8.63329, 0.304988, 4.51061e-05, 0.0411077, 6.94877e-310, 2.87332, 0.796025, 0.971575, 5.75997, -0.491037, -0.97153
8.63479, 0.304988, 4.51827e-05, 0.0411037, 6.94877e-310, 2.87482, 0.796025, 0.971575, 5.75997, -0.491037, -0.97153
8.6364, 0.304988, 4.52666e-05, 0.0410993, 6.94877e-310, 2.87643, 0.796025, 0.971575, 5.75997, -0.491037, -0.97153
8.63789, 0.304988, 4.5344e-05, 0.0410952, 6.94877e-310, 2.87792, 0.796025, 0.971575, 5.75997, -0.491037, -0.97153
8.63943, 0.304988, 4.47278e-05, 0.0410911, 6.94877e-310, 2.87946, 0.796025, 0.971575, 5.75997, -0.491037, -0.97153
8.64173, 0.304988, 4.48457e-05, 0.0410849, 6.94877e-310, 2.88176, 0.796025, 0.971575, 5.75997, -0.491037, -0.97153
8.64476, 0.30499, 4.31013e-05, 0.0410767, 6.94877e-310, 2.88479, 0.796027, 0.971573, 5.75997, -0.491037, -0.97153
8.64634, 0.304989, 4.50796e-05, 0.0410724, 6.94877e-310, 2.88637, 0.796026, 0.971575, 5.75997, -0.491037, -0.97153
8.64787, 0.30499, 4.32569e-05, 0.0410683, 6.94877e-310, 2.8879, 0.796027, 0.971573, 5.75997, -0.491037, -0.97153
8.64937, 0.304991, 4.33322e-05, 0.0410642, 6.94877e-310, 2.8894, 0.796028, 0.971573, 5.75997, -0.491037, -0.97153
8.65171, 0.304988, 4.60452e-05, 0.0410579, 6.94877e-310, 2.89174, 0.796025, 0.971576, 5.75997, -0.491037, -0.97153
8.65485, 0.304989, 4.55059e-05, 0.0410494, 6.94877e-310, 2.89488, 0.796026, 0.971576, 5.75997, -0.491037, -0.97153
8.65627, 0.304991, 4.36777e-05, 0.0410456, 6.94877e-310, 2.8963, 0.796028, 0.971574, 5.75997, -0.491037, -0.97153
8.65784, 0.304989, 4.5653e-05, 0.0410414, 6.94877e-310, 2.89787, 0.796026, 0.971576, 5.75997, -0.491037, -0.97153
8.65933, 0.304989, 4.57263e-05, 0.0410374, 6.94877e-310, 2.89936, 0.796026, 0.971576, 5.75997, -0.491037, -0.97153
8.66091, 0.304989, 4.64992e-05, 0.0410331, 6.94877e-310, 2.90094, 0.796026, 0.971577, 5.75997, -0.491037, -0.97153
8.6632, 0.304989, 4.6611e-05, 0.0410269, 6.94877e-310, 2.90323, 0.796026, 0.971577, 5.75997, -0.491037, -0.97153
8.66631, 0.304989, 4.67613e-05, 0.0410186, 6.94877e-310, 2.90634, 0.796026, 0.971577, 5.75997, -0.491037, -0.97153
8.66784, 0.30499, 4.61403e-05, 0.0410145, 6.94877e-310, 2.90787, 0.796027, 0.971576, 5.75997, -0.491037, -0.97153
8.66941, 0.304989, 4.69095e-05, 0.0410102, 6.94877e-310, 2.90944, 0.796026, 0.971577, 5.75997, -0.491037, -0.97153
8.67087, 0.304992, 4.4383e-05, 0.0410063, 6.94877e-310, 2.9109, 0.796029, 0.971574, 5.75997, -0.491037, -0.97153
8.67312, 0.30499, 4.63899e-05, 0.0410003, 6.94877e-310, 2.91315, 0.796027, 0.971576, 5.75997, -0.491037, -0.97153
8.67546, 0.304992, 4.46016e-05, 0.040994, 6.94877e-310, 2.91549, 0.796029, 0.971575, 5.75997, -0.491037, -0.97153
8.67622, 0.30499, 4.65363e-05, 0.040992, 6.94877e-310, 2.91625, 0.796027, 0.971577, 5.75997, -0.491037, -0.97153
8.67776, 0.304992, 4.47086e-05, 0.0409878, 6.94877e-310, 2.91779, 0.796029, 0.971575, 5.75997, -0.491037, -0.97153
8.68082, 0.30499, 4.67505e-05, 0.0409796, 6.94877e-310, 2.92085, 0.796027, 0.971577, 5.75997, -0.491037, -0.97153
8.68311, 0.30499, 4.68583e-05, 0.0409735, 6.94877e-310, 2.92314, 0.796027, 0.971577, 5.75997, -0.491037, -0.97153
8.68541, 0.304991, 4.69631e-05, 0.0409673, 6.94877e-310, 2.92544, 0.796028, 0.971577, 5.75997, -0.491037, -0.97153
8.68617, 0.30499, 4.76944e-05, 0.0409653, 6.94877e-310, 2.9262, 0.796027, 0.971578, 5.75997, -0.491037, -0.97153
8.6877, 0.304991, 4.70679e-05, 0.0409612, 6.94877e-310, 2.92773, 0.796028, 0.971577, 5.75997, -0.491037, -0.97153
8.68923, 0.304993, 4.5238e-05, 0.0409571, 6.94877e-310, 2.92926, 0.79603, 0.971575, 5.75997, -0.491037, -0.97153
8.69225, 0.304991, 4.79711e-05, 0.040949, 6.94877e-310, 2.93228, 0.796028, 0.971578, 5.75997, -0.491037, -0.97153
8.69459, 0.304991, 4.73809e-05, 0.0409428, 6.94877e-310, 2.93462, 0.796028, 0.971577, 5.75997, -0.491037, -0.97153
8.69692, 0.304993, 4.55848e-05, 0.0409366, 6.94877e-310, 2.93695, 0.79603, 0.971576, 5.75997, -0.491037, -0.97153
8.69764, 0.304991, 4.82132e-05, 0.0409346, 6.94877e-310, 2.93767, 0.796028, 0.971578, 5.75997, -0.491037, -0.97153
8.69917, 0.304991, 4.75845e-05, 0.0409305, 6.94877e-310, 2.9392, 0.796028, 0.971578, 5.75997, -0.491037, -0.97153
8.70066, 0.304991, 4.76506e-05, 0.0409266, 6.94877e-310, 2.94069, 0.796028, 0.971578, 5.75997, -0.491037, -0.97153
8.70376, 0.304992, 4.77868e-05, 0.0409183, 6.94877e-310, 2.94379, 0.796029, 0.971578, 5.75997, -0.491037, -0.97153
8.70529, 0.304993, 4.59545e-05, 0.0409142, 6.94877e-310, 2.94532, 0.79603, 0.971576, 5.75997, -0.491037, -0.97153
8.70758, 0.304994, 4.60542e-05, 0.0409081, 6.94877e-310, 2.94761, 0.796031, 0.971576, 5.75997, -0.491037, -0.97153
8.70987, 0.304994, 4.61552e-05, 0.040902, 6.94877e-310, 2.9499, 0.796031, 0.971576, 5.75997, -0.491037, -0.97153
8.7106, 0.304992, 4.8782e-05, 0.0409001, 6.94877e-310, 2.95063, 0.796029, 0.971579, 5.75997, -0.491037, -0.97153
8.71365, 0.304994, 4.63176e-05, 0.040892, 6.94877e-310, 2.95368, 0.796031, 0.971576, 5.75997, -0.491037, -0.97153
8.71518, 0.304992, 4.89789e-05, 0.0408879, 6.94877e-310, 2.95521, 0.796029, 0.971579, 5.75997, -0.491037, -0.97153
8.71747, 0.304992, 4.90776e-05, 0.0408818, 6.94877e-310, 2.9575, 0.796029, 0.971579, 5.75997, -0.491037, -0.97153
8.71976, 0.304992, 4.91743e-05, 0.0408757, 6.94877e-310, 2.95979, 0.796029, 0.971579, 5.75997, -0.491037, -0.97153
8.72056, 0.304992, 4.92078e-05, 0.0408736, 6.94877e-310, 2.96059, 0.796029, 0.971579, 5.75997, -0.491037, -0.97153
8.72209, 0.304993, 4.8575e-05, 0.0408695, 6.94877e-310, 2.96212, 0.79603, 0.971579, 5.75997, -0.491037, -0.97153
8.72361, 0.304994, 4.67398e-05, 0.0408655, 6.94877e-310, 2.96364, 0.796031, 0.971577, 5.75997, -0.491037, -0.97153
8.72514, 0.304992, 4.94007e-05, 0.0408614, 6.94877e-310, 2.96517, 0.796029, 0.971579, 5.75997, -0.491037, -0.97153
8.72895, 0.304993, 4.88622e-05, 0.0408513, 6.94877e-310, 2.96898, 0.79603, 0.971579, 5.75997, -0.491037, -0.97153
8.73048, 0.304995, 4.70251e-05, 0.0408473, 6.94877e-310, 2.97051, 0.796032, 0.971577, 5.75997, -0.491037, -0.97153
8.732, 0.304993, 4.96847e-05, 0.0408432, 6.94877e-310, 2.97203, 0.79603, 0.97158, 5.75997, -0.491037, -0.97153
8.73353, 0.304993, 4.90498e-05, 0.0408392, 6.94877e-310, 2.97356, 0.79603, 0.971579, 5.75997, -0.491037, -0.97153
8.73505, 0.304995, 4.72132e-05, 0.0408352, 6.94877e-310, 2.97508, 0.796032, 0.971577, 5.75997, -0.491037, -0.97153
8.73734, 0.304995, 4.73061e-05, 0.0408291, 6.94877e-310, 2.97737, 0.796032, 0.971577, 5.75997, -0.491037, -0.97153
8.74039, 0.304993, 4.93299e-05, 0.040821, 6.94877e-310, 2.98042, 0.796031, 0.971579, 5.75997, -0.491037, -0.97153
8.74195, 0.304993, 5.00893e-05, 0.0408169, 6.94877e-310, 2.98198, 0.79603, 0.97158, 5.75997, -0.491037, -0.97153
8.7434, 0.304995, 4.75504e-05, 0.0408131, 6.94877e-310, 2.98343, 0.796032, 0.971578, 5.75997, -0.491037, -0.97153
8.745, 0.304996, 4.76143e-05, 0.0408089, 6.94877e-310, 2.98503, 0.796033, 0.971578, 5.75997, -0.491037, -0.97153
8.74725, 0.304994, 4.96028e-05, 0.0408029, 6.94877e-310, 2.98728, 0.796031, 0.97158, 5.75997, -0.491037, -0.97153
8.75029, 0.304994, 5.0421e-05, 0.0407949, 6.94877e-310, 2.99032, 0.796031, 0.97158, 5.75997, -0.491037, -0.97153
8.75182, 0.304994, 4.97845e-05, 0.0407909, 6.94877e-310, 2.99185, 0.796031, 0.97158, 5.75997, -0.491037, -0.97153
8.75334, 0.304996, 4.79433e-05, 0.0407869, 6.94877e-310, 2.99337, 0.796033, 0.971578, 5.75997, -0.491037, -0.97153
8.75486, 0.304994, 5.05998e-05, 0.0407828, 6.94877e-310, 2.99489, 0.796031, 0.971581, 5.75997, -0.491037, -0.97153
8.75635, 0.304994, 5.06577e-05, 0.0407789, 6.94877e-310, 2.99638, 0.796031, 0.971581, 5.75997, -0.491037, -0.97153
8.75863, 0.304994, 5.07461e-05, 0.0407729, 6.94877e-310, 2.99866, 0.796031, 0.971581, 5.75997, -0.491037, -0.97153
8.76171, 0.304994, 5.08651e-05, 0.0407648, 6.94877e-310, 3.00174, 0.796031, 0.971581, 5.75997, -0.491037, -0.97153
8.76248, 0.304997, 4.82974e-05, 0.0407628, 6.94877e-310, 3.0025, 0.796034, 0.971578, 5.75997, -0.491037, -0.97153
8.76472, 0.304995, 5.02823e-05, 0.0407569, 6.94877e-310, 3.00475, 0.796032, 0.97158, 5.75997, -0.491037, -0.97153
8.76704, 0.304997, 4.84724e-05, 0.0407508, 6.94877e-310, 3.00707, 0.796034, 0.971578, 5.75997, -0.491037, -0.97153
8.76776, 0.304995, 5.10956e-05, 0.0407489, 6.94877e-310, 3.00779, 0.796032, 0.971581, 5.75997, -0.491037, -0.97153
8.77084, 0.304995, 5.12121e-05, 0.0407408, 6.94877e-310, 3.01087, 0.796032, 0.971581, 5.75997, -0.491037, -0.97153
8.7724, 0.304997, 4.86728e-05, 0.0407367, 6.94877e-310, 3.01243, 0.796034, 0.971579, 5.75997, -0.491037, -0.97153
8.77389, 0.304997, 4.8729e-05, 0.0407328, 6.94877e-310, 3.01391, 0.796034, 0.971579, 5.75997, -0.491037, -0.97153
8.77617, 0.304997, 4.88135e-05, 0.0407269, 6.94877e-310, 3.0162, 0.796034, 0.971579, 5.75997, -0.491037, -0.97153
8.77848, 0.304995, 5.14974e-05, 0.0407208, 6.94877e-310, 3.01851, 0.796032, 0.971582, 5.75997, -0.491037, -0.97153
8.77921, 0.304996, 5.08258e-05, 0.0407189, 6.94877e-310, 3.01924, 0.796033, 0.971581, 5.75997, -0.491037, -0.97153
8.78221, 0.304998, 4.90373e-05, 0.040711, 6.94877e-310, 3.02224, 0.796035, 0.971579, 5.75997, -0.491037, -0.97153
8.78377, 0.304996, 5.09931e-05, 0.0407069, 6.94877e-310, 3.0238, 0.796033, 0.971581, 5.75997, -0.491037, -0.97153
8.78601, 0.304996, 5.17733e-05, 0.0407011, 6.94877e-310, 3.02604, 0.796033, 0.971582, 5.75997, -0.491037, -0.97153
8.78832, 0.304996, 5.11593e-05, 0.040695, 6.94877e-310, 3.02835, 0.796033, 0.971581, 5.75997, -0.491037, -0.97153
8.78908, 0.304996, 5.18839e-05, 0.040693, 6.94877e-310, 3.02911, 0.796033, 0.971582, 5.75997, -0.491037, -0.97153
