pose_x_rot [m], pose_y_rot [m], pose_theta_rot [rad], pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
1.53809, -0.583319, 0.407367, 2.86404, 0.176729, 0.407367, 0.706858, 0.264103, 0.406641, 0.264103, -0.901209, -0.583319, 0.407367, 2.43929, 6.1131e-07, -2.0377e-07, 0.300218, 0, 0.406641, 0.264103, 0.406858, 0.18736, 0.406858, 0.110682, 0.406858, 0.0341294, 0.406858, -0.0422344, 0.406858, -0.118351, 0.406858, -0.194162, 0.406858, -0.269617, 0.406858, -0.344664, 0.406858, -0.41926, 0.406858, -0.491972, 0.406858, -0.549208, 0.406858, -0.60271, 0.406858, -0.652545, 0.406858, -0.698735, 0.406858, -0.741269, 0.406858, -0.780107, 0.406858, -0.815182, 0.406857, -0.846406, 0.406858, -0.873671, 0.406858, -0.896853, 0.406857, -0.915846, 0.406857, -0.930202, 0.406857, -0.917769, 0.406856, -0.893125, 0.406857, -0.867821, 0.406857, -0.841872, 0.406856, -0.815296, 0.406859, -0.788111, 0.406856, -0.760341, 0.406859, -0.732008, 0.406857, -0.703137, 0.363707, -0.673753, 0.311973, -0.643881, 0.263221, -0.613546, 0.216824, -0.582773, 0.172162, -0.551584, 0.130588, -0.501485, 0.0888731, -0.442249, 0.0454545, -0.382602
1.52241, -0.603395, 0.416701, 2.88969, 0.187626, 0.416701, 0.706858, 0.279133, 0.406858, 0.247391, -0.926903, -0.603396, 0.416404, 2.44931, -0.000727014, 0.000297477, 0.3, 0.0317419, 0.406858, 0.247391, 0.406858, 0.170712, 0.406858, 0.0941593, 0.406858, 0.0177946, 0.406858, -0.0583228, 0.406858, -0.134136, 0.406858, -0.209592, 0.406858, -0.284642, 0.406858, -0.35924, 0.406858, -0.433345, 0.406858, -0.506921, 0.406858, -0.579938, 0.406858, -0.637664, 0.406858, -0.689258, 0.406858, -0.736947, 0.406858, -0.78072, 0.406858, -0.820531, 0.406858, -0.856312, 0.406858, -0.887981, 0.406857, -0.915438, 0.406857, -0.938574, 0.406858, -0.957306, 0.406857, -0.9712, 0.406857, -0.952443, 0.406857, -0.927185, 0.406856, -0.901281, 0.406857, -0.874746, 0.406857, -0.847599, 0.406856, -0.81986, 0.406858, -0.79155, 0.406857, -0.762695, 0.406858, -0.733317, 0.404438, -0.703443, 0.34657, -0.673096, 0.292078, -0.642302, 0.240256, -0.611085, 0.19306, -0.560952, 0.146782, -0.501677, 0.0994407, -0.441988, 0.0506514, -0.381873
1.50632, -0.621838, 0.426092, 2.91501, 0.198793, 0.426092, 0.706858, 0.28795, 0.406858, 0.224529, -0.957992, -0.62185, 0.424902, 2.46431, -0.00292179, 0.00119052, 0.3, 0.06342, 0.406858, 0.224529, 0.406858, 0.147977, 0.406858, 0.0716122, 0.406858, -0.00450592, 0.406858, -0.0803205, 0.406858, -0.155778, 0.406858, -0.23083, 0.406858, -0.30543, 0.406858, -0.379538, 0.406858, -0.453117, 0.406858, -0.526136, 0.406858, -0.598569, 0.406858, -0.670394, 0.406858, -0.728034, 0.406858, -0.776877, 0.406858, -0.821512, 0.406858, -0.861907, 0.406857, -0.897995, 0.406858, -0.929701, 0.406857, -0.956937, 0.406857, -0.979597, 0.406857, -0.997558, 0.406857, -1.01008, 0.406856, -0.984814, 0.406857, -0.95892, 0.406857, -0.932395, 0.406856, -0.905244, 0.406858, -0.877503, 0.406856, -0.849201, 0.406858, -0.820358, 0.406858, -0.790994, 0.406858, -0.76113, 0.406858, -0.730786, 0.389304, -0.699988, 0.327504, -0.668757, 0.272149, -0.618603, 0.219049, -0.559299, 0.165775, -0.499576, 0.111838, -0.439423, 0.0567484, -0.378824
1.48864, -0.638188, 0.436077, 2.94034, 0.210091, 0.436077, 0.706858, 0.289168, 0.406858, 0.194197, -0.990674, -0.638228, 0.433398, 2.47931, -0.00660159, 0.00267892, 0.3, 0.0949712, 0.406858, 0.194197, 0.406858, 0.117831, 0.406858, 0.041712, 0.406858, -0.0341052, 0.406858, -0.109567, 0.406858, -0.184623, 0.406858, -0.259228, 0.406858, -0.333342, 0.406858, -0.406928, 0.406858, -0.479954, 0.406858, -0.552393, 0.406858, -0.624224, 0.406858, -0.695427, 0.406858, -0.76599, 0.406858, -0.818899, 0.406858, -0.863914, 0.406858, -0.904381, 0.406857, -0.940272, 0.406857, -0.971518, 0.406857, -0.998057, 0.406857, -1.01984, 0.406857, -1.03651, 0.406857, -1.04003, 0.406856, -1.01417, 0.406856, -0.987671, 0.406858, -0.960551, 0.406856, -0.932831, 0.406856, -0.904529, 0.406859, -0.875669, 0.406855, -0.846274, 0.40686, -0.816368, 0.406856, -0.785977, 0.40686, -0.755126, 0.406858, -0.723839, 0.369275, -0.673627, 0.307298, -0.614265, 0.246309, -0.554484, 0.185691, -0.494276, 0.124829, -0.433626, 0.0631336, -0.37252
1.4703, -0.652617, 0.446346, 2.96561, 0.221715, 0.446346, 0.706858, 0.284504, 0.406858, 0.15817, -1.02401, -0.652713, 0.441583, 2.49429, -0.0117842, 0.00476268, 0.3, 0.126334, 0.406858, 0.15817, 0.406858, 0.0820522, 0.406858, 0.00623608, 0.406858, -0.0692251, 0.406858, -0.144282, 0.406858, -0.218888, 0.406858, -0.293004, 0.406858, -0.366592, 0.406858, -0.43962, 0.406858, -0.512063, 0.406858, -0.583896, 0.406858, -0.655103, 0.406858, -0.72567, 0.406858, -0.795586, 0.406858, -0.862232, 0.406858, -0.90713, 0.406858, -0.947189, 0.406857, -0.982408, 0.406857, -1.01273, 0.406857, -1.03811, 0.406857, -1.05856, 0.406857, -1.07369, 0.406857, -1.06579, 0.406857, -1.03933, 0.406856, -1.01226, 0.406856, -0.984573, 0.406857, -0.956302, 0.406856, -0.927464, 0.406857, -0.898082, 0.406857, -0.86818, 0.406857, -0.837783, 0.406859, -0.806916, 0.406857, -0.775604, 0.40686, -0.72536, 0.406858, -0.665957, 0.343418, -0.606132, 0.274324, -0.545874, 0.206147, -0.485174, 0.138167, -0.424019, 0.0696845, -0.362393
1.4524, -0.653178, 0.466619, 3.01544, 0.245626, 0.466619, 0.706858, 0.227587, 0.406858, 0.0701383, -1.05691, -0.653364, 0.459177, 2.50925, -0.0184875, 0.00744181, 0.3, 0.157449, 0.406858, 0.0701383, 0.406858, -0.0056746, 0.406858, -0.0811323, 0.406858, -0.156185, 0.406858, -0.230789, 0.406858, -0.304901, 0.406858, -0.378487, 0.406858, -0.451513, 0.406858, -0.523955, 0.406858, -0.595788, 0.406858, -0.666996, 0.406858, -0.737564, 0.406858, -0.807484, 0.406858, -0.876748, 0.406858, -0.923855, 0.406857, -0.965476, 0.406857, -1.00216, 0.406857, -1.03389, 0.406857, -1.06065, 0.406857, -1.0824, 0.406857, -1.09899, 0.406857, -1.1088, 0.406856, -1.08234, 0.406856, -1.05525, 0.406857, -1.02756, 0.406855, -0.999273, 0.406857, -0.970418, 0.406857, -0.941018, 0.406855, -0.911093, 0.40686, -0.880667, 0.406856, -0.849765, 0.406859, -0.818416, 0.406858, -0.76813, 0.406859, -0.708685, 0.406859, -0.648814, 0.376459, -0.588509, 0.299793, -0.527759, 0.224624, -0.466552, 0.150133, -0.404876, 0.0755198, -0.342715
1.44098, -0.661249, 0.479632, 3.05277, 0.264552, 0.479632, 0.706858, 0.204626, 0.406858, 0.016367, -1.08334, -0.66157, 0.468915, 2.52417, -0.0267292, 0.0107163, 0.3, 0.188259, 0.406858, 0.016367, 0.406858, -0.0590892, 0.406858, -0.134142, 0.406858, -0.208745, 0.406858, -0.282858, 0.406858, -0.356445, 0.406858, -0.429474, 0.406858, -0.501919, 0.406858, -0.573756, 0.406858, -0.644967, 0.406858, -0.71554, 0.406858, -0.785463, 0.406858, -0.854731, 0.406857, -0.923342, 0.406857, -0.970505, 0.406857, -1.0105, 0.406857, -1.04533, 0.406857, -1.07502, 0.406857, -1.09959, 0.406856, -1.11907, 0.406856, -1.1331, 0.406856, -1.12667, 0.406855, -1.09963, 0.406856, -1.07197, 0.406856, -1.04371, 0.406855, -1.01487, 0.406856, -0.985458, 0.406857, -0.955512, 0.406856, -0.925053, 0.406857, -0.894107, 0.406859, -0.8627, 0.406856, -0.812345, 0.406861, -0.752821, 0.406857, -0.692865, 0.40686, -0.632472, 0.40611, -0.571635, 0.322725, -0.510344, 0.241316, -0.448591, 0.160978, -0.386361, 0.0808257, -0.323641
1.43376, -0.670168, 0.491144, 3.08983, 0.283978, 0.491144, 0.706858, 0.187948, 0.406858, -0.0307642, -1.10556, -0.670679, 0.476558, 2.53905, -0.0365269, 0.0145861, 0.3, 0.218713, 0.406858, -0.0307642, 0.406858, -0.105814, 0.406858, -0.180416, 0.406858, -0.254528, 0.406858, -0.328115, 0.406858, -0.401145, 0.406858, -0.47359, 0.406858, -0.545429, 0.406858, -0.616644, 0.406858, -0.68722, 0.406858, -0.757147, 0.406858, -0.826419, 0.406858, -0.895033, 0.406857, -0.96299, 0.406857, -1.01288, 0.406857, -1.05136, 0.406857, -1.08445, 0.406857, -1.11222, 0.406857, -1.1347, 0.406856, -1.15201, 0.406856, -1.16377, 0.406856, -1.14156, 0.406855, -1.11396, 0.406855, -1.08575, 0.406856, -1.05695, 0.406855, -1.02758, 0.406855, -0.997665, 0.406858, -0.967223, 0.406855, -0.936282, 0.406857, -0.904868, 0.406859, -0.854493, 0.406855, -0.794937, 0.406862, -0.73494, 0.406856, -0.674496, 0.406861, -0.613602, 0.406858, -0.552249, 0.344062, -0.490429, 0.256869, -0.428132, 0.171083, -0.365347, 0.0857723, -0.302058
1.42029, -0.688032, 0.494693, 3.10222, 0.29059, 0.494693, 0.706858, 0.2048, 0.406858, -0.0439588, -1.13402, -0.688794, 0.475641, 2.55386, -0.0478981, 0.0190514, 0.3, 0.248759, 0.406858, -0.0439588, 0.406858, -0.118561, 0.406858, -0.192677, 0.406858, -0.266272, 0.406858, -0.339312, 0.406858, -0.411772, 0.406858, -0.483627, 0.406858, -0.554859, 0.406858, -0.625455, 0.406858, -0.695402, 0.406858, -0.764694, 0.406858, -0.833328, 0.406857, -0.901303, 0.406857, -0.968621, 0.406857, -1.03529, 0.406857, -1.08255, 0.406857, -1.11568, 0.406856, -1.1431, 0.406856, -1.16497, 0.406856, -1.18108, 0.406855, -1.18657, 0.406856, -1.15896, 0.406856, -1.13075, 0.406855, -1.10193, 0.406855, -1.07255, 0.406856, -1.04261, 0.406855, -1.01214, 0.406857, -0.981169, 0.406858, -0.949718, 0.406855, -0.899301, 0.40686, -0.839698, 0.406857, -0.779647, 0.406858, -0.719146, 0.40686, -0.658189, 0.406858, -0.596771, 0.40686, -0.534884, 0.37211, -0.472518, 0.27743, -0.409663, 0.184532, -0.346307, 0.0923984, -0.282437
1.41589, -0.696334, 0.505275, 3.13908, 0.310445, 0.505275, 0.706858, 0.188331, 0.406858, -0.0900234, -1.15341, -0.697419, 0.481164, 2.56859, -0.0608601, 0.0241119, 0.3, 0.278354, 0.406858, -0.0900234, 0.406858, -0.164134, 0.406858, -0.237724, 0.406858, -0.310762, 0.406858, -0.38322, 0.406858, -0.455075, 0.406858, -0.52631, 0.406858, -0.596908, 0.406858, -0.666861, 0.406858, -0.73616, 0.406858, -0.804801, 0.406857, -0.872785, 0.406857, -0.940112, 0.406857, -1.00679, 0.406857, -1.07282, 0.406857, -1.12059, 0.406857, -1.15173, 0.406856, -1.17699, 0.406856, -1.19666, 0.406856, -1.21041, 0.406855, -1.19892, 0.406855, -1.17076, 0.406855, -1.14201, 0.406854, -1.11267, 0.406855, -1.08276, 0.406856, -1.05231, 0.406855, -1.02135, 0.406855, -0.98989, 0.406858, -0.93945, 0.406855, -0.879811, 0.406859, -0.819711, 0.406859, -0.759149, 0.406857, -0.698122, 0.406861, -0.636626, 0.406858, -0.574656, 0.40686, -0.512205, 0.390994, -0.449266, 0.291201, -0.385828, 0.193488, -0.32188, 0.0967841, -0.257409
1.41344, -0.704397, 0.515396, 3.17621, 0.330876, 0.515396, 0.706858, 0.17266, 0.406858, -0.134797, -1.17086, -0.705886, 0.485628, 2.5832, -0.07543, 0.0297679, 0.3, 0.307457, 0.406858, -0.134797, 0.406858, -0.20838, 0.406858, -0.281412, 0.406858, -0.353866, 0.406858, -0.425718, 0.406858, -0.496951, 0.406858, -0.567549, 0.406858, -0.637503, 0.406858, -0.706806, 0.406858, -0.775452, 0.406858, -0.843442, 0.406857, -0.910777, 0.406857, -0.977462, 0.406857, -1.0435, 0.406857, -1.10891, 0.406857, -1.15649, 0.406857, -1.18554, 0.406856, -1.20859, 0.406856, -1.22602, 0.406856, -1.23751, 0.406855, -1.20918, 0.406855, -1.1805, 0.406855, -1.15123, 0.406855, -1.12139, 0.406854, -1.09101, 0.406856, -1.0601, 0.406856, -1.02868, 0.406855, -0.978272, 0.406858, -0.918651, 0.406856, -0.858556, 0.406858, -0.797986, 0.406858, -0.736938, 0.406858, -0.67541, 0.40686, -0.613396, 0.406859, -0.550893, 0.40686, -0.487894, 0.406859, -0.42439, 0.303863, -0.360372, 0.201735, -0.29583, 0.100822, -0.230752
1.41281, -0.712384, 0.524799, 3.21274, 0.351685, 0.524799, 0.706858, 0.158558, 0.406858, -0.177474, -1.18648, -0.714365, 0.48878, 2.59768, -0.0916244, 0.0360191, 0.3, 0.336032, 0.406858, -0.177474, 0.406858, -0.250499, 0.406858, -0.322947, 0.406858, -0.394796, 0.406858, -0.466027, 0.406858, -0.536626, 0.406858, -0.606583, 0.406858, -0.675889, 0.406858, -0.744542, 0.406858, -0.81254, 0.406857, -0.879885, 0.406857, -0.94658, 0.406857, -1.01263, 0.406857, -1.07805, 0.406857, -1.14284, 0.406856, -1.19022, 0.406856, -1.21719, 0.406856, -1.23811, 0.406855, -1.25289, 0.406855, -1.24759, 0.406855, -1.2189, 0.406854, -1.18963, 0.406854, -1.15977, 0.406855, -1.12936, 0.406854, -1.09842, 0.406856, -1.06697, 0.406856, -1.01652, 0.406855, -0.956847, 0.406859, -0.896696, 0.406856, -0.836063, 0.406859, -0.774947, 0.406859, -0.713345, 0.406857, -0.651254, 0.406862, -0.588669, 0.406857, -0.525585, 0.406861, -0.461996, 0.406858, -0.397894, 0.31601, -0.333269, 0.20965, -0.268111, 0.1047, -0.20241
1.40158, -0.727395, 0.52777, 3.22494, 0.358724, 0.52777, 0.706859, 0.166486, 0.406858, -0.197562, -1.2127, -0.729967, 0.484905, 2.61199, -0.10946, 0.0428658, 0.3, 0.364048, 0.406858, -0.197562, 0.406858, -0.270005, 0.406858, -0.341855, 0.406858, -0.413092, 0.406858, -0.483702, 0.406858, -0.553675, 0.406858, -0.623002, 0.406858, -0.691679, 0.406858, -0.759705, 0.406858, -0.827081, 0.406857, -0.893809, 0.406857, -0.959896, 0.406857, -1.02535, 0.406857, -1.09017, 0.406857, -1.15438, 0.406856, -1.21799, 0.406856, -1.24613, 0.406856, -1.26616, 0.406855, -1.27982, 0.406855, -1.2585, 0.406854, -1.2293, 0.406854, -1.19953, 0.406854, -1.1692, 0.406855, -1.13833, 0.406854, -1.10694, 0.406855, -1.05655, 0.406856, -0.996925, 0.406855, -0.936808, 0.406858, -0.876197, 0.406858, -0.81509, 0.406856, -0.753483, 0.406862, -0.691374, 0.406855, -0.62876, 0.406862, -0.565636, 0.406858, -0.501997, 0.40686, -0.437836, 0.406859, -0.373145, 0.33527, -0.307918, 0.222275, -0.242144, 0.110927, -0.175815
1.39084, -0.741695, 0.530606, 3.23706, 0.365767, 0.530606, 0.706859, 0.171038, 0.406859, -0.22044, -1.23842, -0.744964, 0.480298, 2.6261, -0.128951, 0.0503078, 0.3, 0.391478, 0.406859, -0.22044, 0.406859, -0.292283, 0.406859, -0.363519, 0.406859, -0.434135, 0.406858, -0.504119, 0.406858, -0.573463, 0.406858, -0.642163, 0.406858, -0.710216, 0.406858, -0.777621, 0.406858, -0.844382, 0.406857, -0.910502, 0.406857, -0.975987, 0.406857, -1.04085, 0.406856, -1.10509, 0.406856, -1.16872, 0.406856, -1.23175, 0.406856, -1.27545, 0.406855, -1.29396, 0.406855, -1.29792, 0.406854, -1.26872, 0.406854, -1.23895, 0.406854, -1.20862, 0.406854, -1.17775, 0.406855, -1.14636, 0.406854, -1.09597, 0.406855, -1.03634, 0.406857, -0.976212, 0.406856, -0.915589, 0.406857, -0.854465, 0.406861, -0.792836, 0.406855, -0.7307, 0.406862, -0.668051, 0.406857, -0.604886, 0.40686, -0.541199, 0.40686, -0.476984, 0.406859, -0.412234, 0.40686, -0.346943, 0.354023, -0.281101, 0.234575, -0.214702, 0.116997, -0.147736
1.4046, -0.740857, 0.545437, 3.29752, 0.401463, 0.545437, 0.706858, 0.133754, 0.406858, -0.284547, -1.23964, -0.74494, 0.487091, 2.63998, -0.150115, 0.0583452, 0.3, 0.418301, 0.406858, -0.284547, 0.406858, -0.355756, 0.406858, -0.426337, 0.406858, -0.496281, 0.406858, -0.56558, 0.406858, -0.634232, 0.406858, -0.702235, 0.406858, -0.769591, 0.406858, -0.836303, 0.406858, -0.902378, 0.406857, -0.967823, 0.406857, -1.03265, 0.406857, -1.09686, 0.406857, -1.16047, 0.406856, -1.2235, 0.406856, -1.28141, 0.406856, -1.30302, 0.406856, -1.31808, 0.406855, -1.30056, 0.406855, -1.27087, 0.406855, -1.24064, 0.406854, -1.20987, 0.406854, -1.17858, 0.406855, -1.12828, 0.406855, -1.06875, 0.406855, -1.00872, 0.406858, -0.948178, 0.406856, -0.887129, 0.406857, -0.825564, 0.406861, -0.763479, 0.406854, -0.700869, 0.406862, -0.63773, 0.406857, -0.574055, 0.406859, -0.509838, 0.40686, -0.445074, 0.406858, -0.379755, 0.40686, -0.313875, 0.35628, -0.247427, 0.235985, -0.180404, 0.117656, -0.112799
1.40103, -0.75022, 0.551014, 3.32141, 0.415996, 0.551014, 0.706861, 0.12744, 0.406861, -0.317059, -1.25819, -0.755242, 0.484036, 2.65359, -0.172965, 0.0669779, 0.3, 0.444499, 0.406861, -0.317059, 0.406862, -0.38768, 0.406861, -0.457721, 0.406861, -0.527184, 0.406861, -0.596064, 0.40686, -0.66434, 0.40686, -0.731991, 0.406859, -0.79901, 0.406858, -0.865393, 0.406858, -0.931136, 0.406857, -0.996225, 0.406856, -1.06066, 0.406855, -1.12445, 0.406855, -1.18759, 0.406854, -1.25009, 0.406855, -1.30681, 0.406855, -1.3283, 0.406853, -1.3401, 0.406849, -1.30978, 0.406849, -1.27955, 0.406853, -1.24869, 0.406858, -1.21724, 0.406849, -1.16669, 0.406833, -1.10682, 0.406851, -1.04637, 0.406896, -0.98536, 0.406855, -0.923784, 0.406765, -0.861653, 0.406902, -0.798976, 0.407007, -0.73576, 0.406635, -0.672012, 0.406873, -0.607742, 0.407169, -0.542956, 0.406403, -0.477659, 0.407229, -0.411853, 0.40667, -0.345541, 0.406916, -0.278724, 0.369329, -0.2114, 0.245141, -0.143569, 0.122014, -0.0752261
1.39997, -0.760237, 0.55583, 3.34549, 0.430746, 0.55583, 0.706889, 0.125661, 0.406889, -0.344399, -1.27421, -0.766331, 0.479624, 2.66688, -0.197515, 0.076206, 0.3, 0.47006, 0.406889, -0.344399, 0.406888, -0.414577, 0.40689, -0.484344, 0.406885, -0.553665, 0.406889, -0.622506, 0.406886, -0.69084, 0.406883, -0.758637, 0.406884, -0.825855, 0.406881, -0.89244, 0.406878, -0.958343, 0.406876, -1.02354, 0.406875, -1.08801, 0.406873, -1.15169, 0.406872, -1.2146, 0.406872, -1.27671, 0.40687, -1.33269, 0.406867, -1.35196, 0.406865, -1.3468, 0.406867, -1.31654, 0.406873, -1.28564, 0.406867, -1.25412, 0.406854, -1.20349, 0.406855, -1.14353, 0.406882, -1.08299, 0.406888, -1.02187, 0.406852, -0.960199, 0.406832, -0.897972, 0.406877, -0.835204, 0.406954, -0.771907, 0.406823, -0.708091, 0.40672, -0.643764, 0.407122, -0.578933, 0.406758, -0.513599, 0.406733, -0.447766, 0.407125, -0.381437, 0.406647, -0.314611, 0.406951, -0.247288, 0.381923, -0.179464, 0.253376, -0.111137, 0.1261, -0.0475921
1.39975, -0.769903, 0.560401, 3.36944, 0.44557, 0.560401, 0.706889, 0.118746, 0.406889, -0.376228, -1.28937, -0.777212, 0.474371, 2.67981, -0.223777, 0.0860295, 0.3, 0.494974, 0.406889, -0.376228, 0.406888, -0.445766, 0.406891, -0.514905, 0.406886, -0.583614, 0.406889, -0.651864, 0.406886, -0.719629, 0.406883, -0.786872, 0.406884, -0.853542, 0.406881, -0.919586, 0.406878, -0.984963, 0.406876, -1.04964, 0.406874, -1.11359, 0.406872, -1.17675, 0.406872, -1.23914, 0.406872, -1.30073, 0.406871, -1.3603, 0.406868, -1.37879, 0.406865, -1.34841, 0.406869, -1.31774, 0.406875, -1.28648, 0.406873, -1.23615, 0.406858, -1.17653, 0.406855, -1.11635, 0.40688, -1.05561, 0.406896, -0.994327, 0.406862, -0.932491, 0.406827, -0.870109, 0.406867, -0.807185, 0.406959, -0.743723, 0.406846, -0.679726, 0.406708, -0.615195, 0.407076, -0.550133, 0.40684, -0.484538, 0.406675, -0.418407, 0.407128, -0.351741, 0.406672, -0.284537, 0.406931, -0.21679, 0.393939, -0.1485, 0.261366, -0.092633, 0.130026, -0.0441156
1.41694, -0.77492, 0.569139, 3.41721, 0.475586, 0.569139, 0.706889, 0.10288, 0.406889, -0.416355, -1.28713, -0.783594, 0.47269, 2.69233, -0.251764, 0.0964483, 0.3, 0.519235, 0.406889, -0.416355, 0.406888, -0.485245, 0.40689, -0.553742, 0.406885, -0.621811, 0.406889, -0.689413, 0.406886, -0.756524, 0.406882, -0.823116, 0.406883, -0.889155, 0.406881, -0.954591, 0.406877, -1.01937, 0.406876, -1.08345, 0.406874, -1.14683, 0.406872, -1.20945, 0.406871, -1.2713, 0.406871, -1.33239, 0.406872, -1.3847, 0.406868, -1.37952, 0.406866, -1.34886, 0.406869, -1.31767, 0.406877, -1.26743, 0.406875, -1.20793, 0.40686, -1.14791, 0.406856, -1.08737, 0.406881, -1.0263, 0.406899, -0.964701, 0.406864, -0.902577, 0.406826, -0.839925, 0.406866, -0.776745, 0.406959, -0.713032, 0.406851, -0.64878, 0.406707, -0.583982, 0.407065, -0.518633, 0.406857, -0.452728, 0.406664, -0.38626, 0.407126, -0.319225, 0.40668, -0.251619, 0.406925, -0.186314, 0.39628, -0.135488, 0.26293, -0.087112, 0.130792, -0.0416356
1.41943, -0.784541, 0.572912, 3.44097, 0.490777, 0.572912, 0.706889, 0.096083, 0.406889, -0.446759, -1.29955, -0.794742, 0.465449, 2.7044, -0.281485, 0.107462, 0.3, 0.542842, 0.406889, -0.446759, 0.406888, -0.515012, 0.406891, -0.582891, 0.406886, -0.650363, 0.406889, -0.717396, 0.406886, -0.783965, 0.406882, -0.850041, 0.406883, -0.915569, 0.40688, -0.980493, 0.406877, -1.04476, 0.406875, -1.10835, 0.406873, -1.17124, 0.406871, -1.23337, 0.40687, -1.29473, 0.406871, -1.35533, 0.406871, -1.41051, 0.406869, -1.37981, 0.406867, -1.34859, 0.406871, -1.29838, 0.406879, -1.23894, 0.40688, -1.17902, 0.406864, -1.1186, 0.406856, -1.05768, 0.40688, -0.996277, 0.406903, -0.934365, 0.40687, -0.871936, 0.406825, -0.80898, 0.406864, -0.745484, 0.406953, -0.681437, 0.406868, -0.616825, 0.406719, -0.551638, 0.407006, -0.485865, 0.406929, -0.419499, 0.406629, -0.352532, 0.407112, -0.284958, 0.406701, -0.22524, 0.406879, -0.175273, 0.406992, -0.127489, 0.270099, -0.0818196, 0.134315, -0.0390362
1.42284, -0.793802, 0.576506, 3.46481, 0.506103, 0.576506, 0.706859, 0.0808523, 0.406859, -0.484943, -1.31105, -0.805697, 0.457434, 2.71594, -0.31295, 0.119072, 0.3, 0.565795, 0.406859, -0.484943, 0.406859, -0.552257, 0.406859, -0.618937, 0.406859, -0.684992, 0.406859, -0.750428, 0.406859, -0.815257, 0.406859, -0.879488, 0.406858, -0.943132, 0.406858, -1.0062, 0.406858, -1.06871, 0.406858, -1.13067, 0.406858, -1.1921, 0.406858, -1.25301, 0.406858, -1.31341, 0.406858, -1.37331, 0.406858, -1.40938, 0.406858, -1.37836, 0.406858, -1.32837, 0.406858, -1.26919, 0.406858, -1.20956, 0.406858, -1.14944, 0.406858, -1.08883, 0.406858, -1.02772, 0.406858, -0.966085, 0.406859, -0.903916, 0.406859, -0.8412, 0.406857, -0.777921, 0.40686, -0.714067, 0.406858, -0.649625, 0.406857, -0.584582, 0.406861, -0.518927, 0.406856, -0.452651, 0.40686, -0.385745, 0.406857, -0.318201, 0.406859, -0.261335, 0.406858, -0.211866, 0.406859, -0.164601, 0.406858, -0.11948, 0.276892, -0.0764901, 0.137898, -0.0364399
1.42691, -0.802616, 0.579915, 3.48846, 0.521452, 0.579915, 0.706859, 0.0701321, 0.406859, -0.517966, -1.32186, -0.816384, 0.448638, 2.72692, -0.346166, 0.131277, 0.3, 0.588098, 0.406859, -0.517966, 0.406859, -0.584634, 0.406859, -0.650675, 0.406859, -0.716098, 0.406859, -0.780912, 0.406859, -0.84513, 0.406859, -0.908764, 0.406859, -0.971825, 0.406858, -1.03433, 0.406858, -1.09628, 0.406858, -1.15771, 0.406858, -1.21861, 0.406858, -1.27902, 0.406858, -1.33893, 0.406858, -1.39837, 0.406858, -1.40673, 0.406858, -1.35676, 0.406858, -1.2976, 0.406858, -1.23799, 0.406858, -1.17791, 0.406858, -1.11733, 0.406858, -1.05625, 0.406858, -0.994657, 0.406858, -0.932527, 0.406859, -0.869848, 0.406858, -0.806605, 0.406858, -0.742785, 0.406859, -0.678374, 0.406858, -0.613359, 0.406859, -0.547728, 0.406858, -0.481471, 0.406857, -0.414578, 0.406862, -0.347189, 0.406854, -0.295627, 0.406864, -0.246306, 0.406854, -0.199225, 0.406862, -0.154394, 0.406857, -0.111802, 0.283646, -0.0714254, 0.141251, -0.0339518
